x_m,y_m,z_m,area_weight_m2,pressure_real_pa,pressure_imag_pa,normal_velocity_real_m_s,normal_velocity_imag_m_s
-0.19999998980161662,-0.11875268266773177,0.19313405801397618,9.8428950527606081e-06,20015.150795476988,7934.746170420387,64.863963802079454,2.2017545364962694
-0.19987499535767783,-0.11120115761960446,0.1951170793938142,1.244198039563454e-05,20568.739663494685,13261.808865782683,73.153985189284185,14.472902088992777
-0.19983715994160489,-0.10653435129235225,0.1962626035897124,1.1850310983052422e-05,20680.905344797917,16198.799723537844,76.451982740338252,21.038772988823826
-0.19982479850689955,-0.098351075356669343,0.19812107957157418,7.5208182942371249e-06,20763.677138191098,20514.435052598237,78.582417957867321,30.685895389720717
-0.20000000000000001,-0.090913133309151281,0.19961613376729678,1.1147161989151609e-05,20930.093610347536,23530.725140818722,74.205931567299828,37.231715834682021
-0.1998136239983852,-0.08264548299732638,0.2012554930463111,1.1338369853164261e-05,20923.57501006165,26910.08566867013,72.13930968393143,44.210258082051766
-0.20000000000000001,-0.073948963642048032,0.20268313009832123,1.1517611791921743e-05,21380.547162101466,29135.016058755016,66.2468844483015,45.123560077425218
-0.20000000000000001,-0.0640081846901564,0.20418579604128981,1.2215671219837277e-05,21933.329503039477,31366.590840736175,62.303292457664547,46.959072092195186
-0.20000000000000001,-0.054345754055828817,0.20542845869026694,1.226800852764804e-05,22655.261290170089,32918.256398558347,59.124787276895113,46.785817877809357
-0.19995611960524953,-0.044069989963856429,0.20653759271673738,1.2713504527703293e-05,23454.075926628644,34135.945610013216,54.722637150129458,45.222155857108447
-0.20000000000000001,-0.033060305228002067,0.20745118826965309,9.6183587542277258e-06,24550.435235262845,34678.838720235653,51.152804394226379,42.324944133256444
-0.19971480833899871,-0.022530224145895006,0.20813917048999833,1.2651621794585509e-05,25006.727553356843,35501.511944513208,47.443235132733477,41.16116863596897
-0.20000000000000001,-0.011126198357847884,0.20849977418233165,1.4912716401739107e-05,26124.060512150747,35131.043178713575,44.404370887939102,34.384048921717969
-0.19947679368628587,-0.00014610162703123316,0.20871099586828065,1.3598699947384361e-05,25572.499813825245,36044.385428613117,44.872866328765838,38.920071126848462
-0.19971407180604281,0.011208670988413294,0.20854461796579177,1.405272196475672e-05,25618.657187351462,35635.219564850529,45.234308575661515,39.432415320217551
-0.19945089697200183,0.021804145214217526,0.2082088432044702,1.4617859077276104e-05,24607.900975155044,36015.277150462149,48.29706700388514,44.504875657878685
-0.19970832670291017,0.03320834535355098,0.20750173650132403,9.672135262554502e-06,24147.398772163928,35188.961185976143,53.147483671194379,45.072589120589555
-0.20000000000000001,0.043777664277397245,0.20655760992062516,1.0259239317088995e-05,23621.178415058301,34009.598378367511,55.438263475665615,42.999388412569814
-0.20000000000000001,0.054051774261796803,0.20546626674534366,1.2352917707900848e-05,22764.007374025328,32875.660727922499,57.67559164003341,45.392313105124792
-0.20000000000000001,0.064008184690156372,0.20418579604128986,1.3053151863319238e-05,21966.238993315084,31332.671649613421,61.999603751678663,46.304538771431595
-0.19984025930440705,0.072820847465356581,0.20281689582883566,1.1585707198955744e-05,21283.895581397599,29682.922141462634,68.149238866526844,47.368853930483645
-0.20000000000000001,0.082500523010263241,0.20122074146053529,1.1148002027647236e-05,21038.845541780855,26679.155242865014,70.311277251242387,41.672447468419328
-0.20000000000000001,0.090913133309151281,0.19961613376729678,1.339322224048627e-05,20861.257575964133,23566.975710555183,71.918170825983566,37.96739033076615
-0.20000000000000001,0.099053549732050536,0.19790621414214041,1.0802315401467362e-05,20797.251605331243,19958.116245929858,74.347996934048467,29.420477400782136
-0.20000000000000001,0.10580359683743601,0.19637703451451632,7.8090200868849406e-06,20767.392952812934,16337.046650943996,76.521193656779985,19.485403528404522
-0.19992709940001982,0.11180590509407505,0.19495091000348491,8.9400898642437954e-06,20518.060829862199,12895.364927548593,73.594250496757269,13.206953940085048
-0.19981449124171996,0.11897016138006587,0.19315231617624873,1.0384604832778018e-05,19968.655624932286,8102.5354758483181,66.65119839518853,3.1962352724504761
-0.19999994650036326,-0.12268882337502679,0.19207486187643202,1.2395219984382321e-05,19480.061731727103,5020.1345982808289,57.961519233978748,-4.7779417624026967
-0.19999994650036326,0.12268882337502679,0.19207486187643202,9.0758879488002053e-06,19501.209508035208,4985.0232811050364,59.416655731458484,-6.6574005477645866
-0.19998539063918308,-0.12674010076817643,0.19094772106523267,4.1889879554503705e-06,18652.274094986446,1601.3700248202567,55.643156963738015,-15.675414394728197
-0.19998539063918308,0.12674010076817641,0.19094772106523272,3.7812310097439436e-06,18648.586616294586,1628.1998556945885,57.407810367431551,-15.95183655049941
-0.19919788545452038,-0.12947862554543826,0.19051244880323009,4.3328647737506597e-06,18089.043882174374,-131.71808487731209,43.27994400528565,-16.079525234858277
-0.19919788545452038,0.12947862554543826,0.19051244880323009,4.8817187075317016e-06,18082.023279946203,-113.10622619387661,42.94437329639787,-14.956890469410995
-0.19483591633356934,-0.12999072987641161,0.19229087000310519,8.0558825353224367e-06,19170.868736066241,2928.2589242988379,44.28245144651089,-8.8061784398611973
-0.19463264540879183,0.12989883437109123,0.19240167733409938,9.4130960826280611e-06,19245.742857386624,3185.6281640714233,44.535281849486573,-8.4318451483134975
-0.19055689549668889,-0.10904015671213985,0.19923368351434365,1.8917610380422521e-05,17680.528395086683,25584.748281399523,50.86483175021111,34.711987520649316
-0.19059131959677289,-0.10253923060281261,0.20059719787239624,1.3432934174031594e-05,16255.242746556931,29833.723465307638,49.463261843248091,44.066715091870066
-0.19062452774607794,-0.095507774614380869,0.20195540363186723,2.2347219425295589e-05,14807.117711706309,33751.249952059363,50.299847932617901,51.434306597659614
-0.19040450112779916,-0.088187763904543734,0.20335070179603282,1.6607041209205158e-05,13207.881525216835,37400.710431184074,46.032269376482809,56.999989850252398
-0.18993645322664746,-0.079867924582452662,0.20484247211368337,2.274729457541854e-05,11398.138626548591,41002.323536091331,43.013335005086233,65.67748257049233
-0.18999553701373378,-0.070723477642500948,0.2061139900664305,2.3140445992839826e-05,10439.329089335939,43584.117767953147,40.75969975495196,68.744546787858184
-0.19101554614163685,-0.060608459959228943,0.20706820260752112,1.9966650867030998e-05,11020.473623814256,44721.709880710587,39.323409697470936,67.574860509284775
-0.19116114992459837,-0.050967352752393606,0.20801656789975032,1.8445382195288252e-05,11061.863973894688,46047.151403648131,36.572255149877684,67.036029570539981
-0.19070322161873524,-0.041013683172906712,0.20891494065241081,1.9048381453093933e-05,10609.83422924765,47532.073617398491,35.23790990413864,68.268648683495201
-0.18889752186707787,-0.019869203462039669,0.21017173742006692,1.7161611200877348e-05,8444.7572576789717,50338.050623919065,28.142433771544795,72.121119608870572
-0.19054500884950468,-0.008049402711508731,0.21003332901010363,2.2253048024931222e-05,11591.170833042079,48796.490328408705,31.833404918664517,64.043218462442809
-0.19041103705308773,0.0029674395547683633,0.21005240017843563,2.0434067524167838e-05,11344.328323004391,48930.830413591844,29.535074845674213,65.423289255064631
-0.19040689827360288,0.013386928534351104,0.21000599313616061,1.9683581113579234e-05,11130.940095732369,48872.397882377016,29.69075964345506,68.592746485851364
-0.18995892992753666,0.024586937372270069,0.20985464746004498,1.9422367858965319e-05,9947.2754556878645,49188.07462988521,29.715349839729949,68.759707475987881
-0.18990652044472561,0.035477930987426548,0.20940329912961272,2.2588747228763858e-05,9567.2626548448261,48768.790476610171,32.847914177455216,71.357266626680712
-0.19047619047619047,0.046399155318537819,0.20855925966935973,1.8229871357888436e-05,10044.019894715018,47325.304016639187,33.99157675029933,69.089587376051824
-0.19114176159433074,0.057253794169227185,0.20737584570207168,1.8117756535921467e-05,11043.078657522867,45203.740312747766,38.440118563241278,66.705313969257702
-0.19063609045918492,0.066066792470882194,0.2065364055714336,1.8014470178301553e-05,10765.249122992773,44087.393019991774,40.873012711599053,66.443382769672496
-0.19059864186382211,0.075120497276472908,0.20535558987605715,1.605613315674775e-05,11484.366250624285,41838.594408768229,43.118262225721253,62.793228457996157
-0.19053278602225904,0.083475937391468774,0.20410387689926932,1.6285425078422271e-05,12467.658068268736,39116.369186584947,44.147375705826377,60.460157850058877
-0.19018263019002765,0.091190730517788726,0.20290573875019818,1.6280596842719073e-05,13595.6622643582,36282.378158457534,47.000390218150848,56.236241978554332
-0.19041585274093473,0.098543044473102845,0.2014481245147848,1.4820234534536845e-05,15266.159575363423,32336.431164130296,48.378814221811716,49.232849011121445
-0.19046585730419036,0.10613564316770041,0.19988788245705155,2.517928336980041e-05,17043.492128290003,27688.454276933713,51.787321724276502,38.031614778386455
-0.19055239388988138,0.11075605244003182,0.19885301940950278,2.4983367620920468e-05,18129.743559542014,24261.541058649062,52.060368763576271,32.724491927918187
-0.19070471550786144,-0.11435741054628658,0.19797569414537636,2.4528337881410658e-05,18874.057232447718,21316.536800003687,50.949922440521071,27.562658381760468
-0.19028737365758563,0.11556270784536829,0.19785251933696171,2.3625559059435649e-05,19020.261010936643,20721.214860240892,50.040946626389164,24.56277590737178
-0.19059416494488654,-0.11875481899225447,0.19697825545440767,2.2751092390404703e-05,19606.680939268848,17688.048912726357,47.562080834480582,17.629619373762342
-0.19029837172611325,0.12061965718296458,0.1966473439891013,2.2328597108627415e-05,19817.379437506137,16205.825116117028,47.722340473126948,16.435649124297402
-0.18963521864989977,-0.12972557723669387,0.19458787781124878,1.0472307889137263e-05,20214.870686011607,7033.943233651954,49.111774445121512,-1.3544208558750688
-0.18921047786283904,0.12971170727056233,0.19457416366780744,1.158101344321569e-05,20265.510258819133,7326.4152879862177,51.025472462438699,-0.004337850690887872
-0.1856579403813737,0.12298904012700036,0.19790816138805312,2.1648761488843407e-05,19903.775911468965,17473.330085385263,46.815369871827826,18.181646064307117
-0.18292966191613122,-0.12379968728442142,0.19878222441487048,1.6457825929212516e-05,19914.203133036815,18620.568028892987,44.892266248202056,17.642896993804783
-0.18167817466300959,-0.12983128006253919,0.19773150905919543,7.4066294887995345e-06,21135.043571281978,11900.473959118677,55.244820680524178,8.2981600459382427
