x_m,y_m,z_m,area_weight_m2,pressure_real_pa,pressure_imag_pa,normal_velocity_real_m_s,normal_velocity_imag_m_s
-0.19999998980161662,-0.11875268266773177,0.19313405801397618,9.8428950527606081e-06,11150.256077319464,3537.0494191289122,29.536528097184824,2.6687032807206008
-0.19987499535767783,-0.11120115761960446,0.1951170793938142,1.244198039563454e-05,11328.258700796416,8727.3748990641488,32.154158217933627,14.988423643563593
-0.19983715994160489,-0.10653435129235225,0.1962626035897124,1.1850310983052422e-05,10601.623176709021,11472.580634117712,31.60787290028356,21.72827477236887
-0.19982479850689955,-0.098351075356669343,0.19812107957157418,7.5208182942371249e-06,8566.9645756672671,15305.24085765999,28.297736688635851,31.309622380453749
-0.20000000000000001,-0.090913133309151281,0.19961613376729678,1.1147161989151609e-05,6491.2421164759626,17909.006929822208,21.671211958958821,37.768415008461197
-0.1998136239983852,-0.08264548299732638,0.2012554930463111,1.1338369853164261e-05,3391.8775839554523,20817.354093846243,14.664759600855367,43.989798961534142
-0.20000000000000001,-0.073948963642048032,0.20268313009832123,1.1517611791921743e-05,1351.0022802540966,22848.107398563705,10.01276415868554,44.17196457025377
-0.20000000000000001,-0.0640081846901564,0.20418579604128981,1.2215671219837277e-05,-721.16134357082342,24981.342465632311,5.5059554565220905,45.020683133488937
-0.20000000000000001,-0.054345754055828817,0.20542845869026694,1.226800852764804e-05,-2002.7811132183663,26447.845637747709,3.1487896542144385,44.108745696090836
-0.19995611960524953,-0.044069989963856429,0.20653759271673738,1.2713504527703293e-05,-3196.6216523393709,27277.489452976373,0.60669268160301504,41.621582747706647
-0.20000000000000001,-0.033060305228002067,0.20745118826965309,9.6183587542277258e-06,-4016.8758315604855,27358.8088583151,0.00096174485757908213,38.647007540210083
-0.19971480833899871,-0.022530224145895006,0.20813917048999833,1.2651621794585509e-05,-6102.4606584725007,27004.45129263639,-2.9592511199949998,36.298085649027847
-0.20000000000000001,-0.011126198357847884,0.20849977418233165,1.4912716401739107e-05,-6361.5243269941466,26704.307420596459,0.82154616168490524,33.493519471904669
-0.19947679368628587,-0.00014610162703123316,0.20871099586828065,1.3598699947384361e-05,-8388.5430342402778,26292.370961101682,-4.043209630193938,34.45620301173286
