x_m,y_m,z_m,area_weight_m2,pressure_real_pa,pressure_imag_pa,normal_velocity_real_m_s,normal_velocity_imag_m_s
0,0,0.23295141756534576,3.8510977686292157e-06,25717.763002906766,-85713.576277194967,29.598985431461102,-137.78810207833286
-0,0,0.23295141756534576,3.8510977686292157e-06,25717.763002906766,-85713.576277194967,29.598985431461102,-137.78810207833286
0,-0,0.23295141756534576,3.8510977686292157e-06,25717.763002906766,-85713.576277194967,29.598985431461102,-137.78810207833286
-0,-0,0.23295141756534576,3.8510977686292157e-06,25717.763002906766,-85713.576277194967,29.598985431461102,-137.78810207833286
0,0.0061828531324863434,0.23284904658794403,6.6724466772580728e-06,23862.696532047943,-86059.666009213324,36.483172300343568,-174.37325743231099
-0,0.0061828531324863434,0.23284904658794403,6.6724466772580728e-06,23862.696532047943,-86059.666009213324,36.483172300343568,-174.37325743231099
0,-0.0061828531324863434,0.23284904658794403,6.6724466772580728e-06,23862.696532047943,-86059.666009213324,36.483172300343568,-174.37325743231099
-0,-0.0061828531324863434,0.23284904658794403,6.6724466772580728e-06,23862.696532047943,-86059.666009213324,36.483172300343568,-174.37325743231099
0,0.012286227196455002,0.23287642002105713,7.3852498620777744e-06,22713.407426212136,-86307.071140847809,31.779541290394047,-172.93867003214478
-0,0.012286227196455002,0.23287642002105713,7.3852498620777744e-06,22713.407426212136,-86307.071140847809,31.779541290394047,-172.93867003214478
0,-0.012286227196455002,0.23287642002105713,7.3852498620777744e-06,22713.407426212136,-86307.071140847809,31.779541290394047,-172.93867003214478
-0,-0.012286227196455002,0.23287642002105713,7.3852498620777744e-06,22713.407426212136,-86307.071140847809,31.779541290394047,-172.93867003214478
0,0.016465621069073677,0.23285090923309326,5.7894116546061123e-06,21250.372407615643,-86385.566434454202,30.738928110078142,-174.30723437506745
-0,0.016465621069073677,0.23285090923309326,5.7894116546061123e-06,21250.372407615643,-86385.566434454202,30.738928110078142,-174.30723437506745
0,-0.016465621069073677,0.23285090923309326,5.7894116546061123e-06,21250.372407615643,-86385.566434454202,30.738928110078142,-174.30723437506745
-0,-0.016465621069073677,0.23285090923309326,5.7894116546061123e-06,21250.372407615643,-86385.566434454202,30.738928110078142,-174.30723437506745
0,0.024761904031038284,0.23295141756534576,6.3888029242247083e-06,18055.085023784588,-86403.902176805001,23.162655295212144,-162.00028596649011
-0,0.024761904031038284,0.23295141756534576,6.3888029242247083e-06,18055.085023784588,-86403.902176805001,23.162655295212144,-162.00028596649011
0,-0.024761904031038284,0.23295141756534576,6.3888029242247083e-06,18055.085023784588,-86403.902176805001,23.162655295212144,-162.00028596649011
-0,-0.024761904031038284,0.23295141756534576,6.3888029242247083e-06,18055.085023784588,-86403.902176805001,23.162655295212144,-162.00028596649011
0,0.032761648297309875,0.23284332454204559,5.9731994031028979e-06,13889.896947760737,-86106.659744729055,16.945482571790325,-174.77878303888329
-0,0.032761648297309875,0.23284332454204559,5.9731994031028979e-06,13889.896947760737,-86106.659744729055,16.945482571790325,-174.77878303888329
