x_m,y_m,z_m,area_weight_m2,pressure_real_pa,pressure_imag_pa,normal_velocity_real_m_s,normal_velocity_imag_m_s
6.9871645232866142e-05,0,0.23295018956169905,9.3291029884579869e-06,-82192.260032360748,13021.198211463003,-36.055052444958129,15.086409340520746
-6.9871645232866142e-05,0,0.23295018956169905,9.3291029884579869e-06,-82192.260032360748,13021.198211463003,-36.055052444958129,15.086409340520746
6.9871645232866142e-05,-0,0.23295018956169905,9.3291029884579869e-06,-82192.260032360748,13021.198211463003,-36.055052444958129,15.086409340520746
-6.9871645232866142e-05,-0,0.23295018956169905,9.3291029884579869e-06,-82192.260032360748,13021.198211463003,-36.055052444958129,15.086409340520746
0,0.0061679884345761105,0.23284929270630092,8.8111737665034403e-06,-81020.648199111674,15586.565575874698,-160.80895403776444,66.579846253360699
-0,0.0061679884345761105,0.23284929270630092,8.8111737665034403e-06,-81020.648199111674,15586.565575874698,-160.80895403776444,66.579846253360699
0,-0.0061679884345761105,0.23284929270630092,8.8111737665034403e-06,-81020.648199111674,15586.565575874698,-160.80895403776444,66.579846253360699
-0,-0.0061679884345761105,0.23284929270630092,8.8111737665034403e-06,-81020.648199111674,15586.565575874698,-160.80895403776444,66.579846253360699
0,0.017110962078318387,0.23285872745106759,9.7779094558809601e-06,-80104.669294454841,16428.16414740961,-133.73328048414086,56.800606531092413
-0,0.017110962078318387,0.23285872745106759,9.7779094558809601e-06,-80104.669294454841,16428.16414740961,-133.73328048414086,56.800606531092413
0,-0.017110962078318387,0.23285872745106759,9.7779094558809601e-06,-80104.669294454841,16428.16414740961,-133.73328048414086,56.800606531092413
-0,-0.017110962078318387,0.23285872745106759,9.7779094558809601e-06,-80104.669294454841,16428.16414740961,-133.73328048414086,56.800606531092413
0,0.024639713697388162,0.23294993724618249,3.012550285461375e-05,-79188.335637457116,16924.770520527192,-135.6882231594,60.559603702211106
-0,0.024639713697388162,0.23294993724618249,3.012550285461375e-05,-79188.335637457116,16924.770520527192,-135.6882231594,60.559603702211106
0,-0.024639713697388162,0.23294993724618249,3.012550285461375e-05,-79188.335637457116,16924.770520527192,-135.6882231594,60.559603702211106
-0,-0.024639713697388162,0.23294993724618249,3.012550285461375e-05,-79188.335637457116,16924.770520527192,-135.6882231594,60.559603702211106
