x_m,y_m,z_m,area_weight_m2,pressure_real_pa,pressure_imag_pa
0,1.2197274440461925e-19,-0.029999999329447746,3.5734559872836106e-06,721042.93566555949,798159.36244607321
-0,1.2197274440461925e-19,-0.029999999329447746,3.5734559872836106e-06,721042.93566555949,798159.36244607321
0,-1.2197274440461925e-19,-0.029999999329447746,3.5734559872836106e-06,721042.93566555949,798159.36244607321
-0,-1.2197274440461925e-19,-0.029999999329447746,3.5734559872836106e-06,721042.93566555949,798159.36244607321
0,0.00316434988193492,-0.029883737595515863,3.664342942482973e-06,720699.57851520926,795668.24953482486
-0,0.00316434988193492,-0.029883737595515863,3.664342942482973e-06,720699.57851520926,795668.24953482486
0,-0.00316434988193492,-0.029883737595515863,3.664342942482973e-06,720699.57851520926,795668.24953482486
-0,-0.00316434988193492,-0.029883737595515863,3.664342942482973e-06,720699.57851520926,795668.24953482486
0,0.0072435685433447361,-0.029999999329447746,7.2545047180219832e-06,720756.22227254952,794941.71076034883
-0,0.0072435685433447361,-0.029999999329447746,7.2545047180219832e-06,720756.22227254952,794941.71076034883
0,-0.0072435685433447361,-0.029999999329447746,7.2545047180219832e-06,720756.22227254952,794941.71076034883
-0,-0.0072435685433447361,-0.029999999329447746,7.2545047180219832e-06,720756.22227254952,794941.71076034883
0,0.011071788147091866,-0.029999999329447746,5.3397325428033459e-06,720711.20055639907,790705.97000959411
-0,0.011071788147091866,-0.029999999329447746,5.3397325428033459e-06,720711.20055639907,790705.97000959411
0,-0.011071788147091866,-0.029999999329447746,5.3397325428033459e-06,720711.20055639907,790705.97000959411
-0,-0.011071788147091866,-0.029999999329447746,5.3397325428033459e-06,720711.20055639907,790705.97000959411
0,0.01269999984651804,-0.029999999329447746,5.7944268689658941e-07,720536.87215873611,788239.32331868436
-0,0.01269999984651804,-0.029999999329447746,5.7944268689658941e-07,720536.87215873611,788239.32331868436
0,-0.01269999984651804,-0.029999999329447746,5.7944268689658941e-07,720536.87215873611,788239.32331868436
-0,-0.01269999984651804,-0.029999999329447746,5.7944268689658941e-07,720536.87215873611,788239.32331868436
0.002135260496288538,0.012519211508333683,-0.029999999329447746,1.2121240116423192e-06,720778.86750892038,788254.70082150761
-0.002135260496288538,0.012519211508333683,-0.029999999329447746,1.2121240116423192e-06,720778.86750892038,788254.70082150761
0.002135260496288538,-0.012519211508333683,-0.029999999329447746,1.2121240116423192e-06,720778.86750892038,788254.70082150761
