frequency_hz,input_impedance_real_pa_s_m3,input_impedance_imag_pa_s_m3,radiated_power_w,gmres_iterations,solve_seconds,relative_residual
5000,824083.56176571059,89615.876514466756,412041.78088267776,95,3.9677850829999999,1.5158557814104064e-10
