x_m,y_m,z_m,area_weight_m2,pressure_real_pa,pressure_imag_pa
0,0,-0.029999999329447746,1.5594869583710157e-06,824893.60930696304,119336.27159786424
-0,0,-0.029999999329447746,1.5594869583710157e-06,824893.60930696304,119336.27159786424
0,-0,-0.029999999329447746,1.5594869583710157e-06,824893.60930696304,119336.27159786424
-0,-0,-0.029999999329447746,1.5594869583710157e-06,824893.60930696304,119336.27159786424
9.0024450891733242e-05,0.0077924602364621747,-0.029999999329447746,1.1083794374337882e-05,818757.97568758263,96751.870320833405
-9.0024450891733242e-05,0.0077924602364621747,-0.029999999329447746,1.1083794374337882e-05,818757.97568758263,96751.870320833405
9.0024450891733242e-05,-0.0077924602364621747,-0.029999999329447746,1.1083794374337882e-05,818757.97568758263,96751.870320833405
-9.0024450891733242e-05,-0.0077924602364621747,-0.029999999329447746,1.1083794374337882e-05,818757.97568758263,96751.870320833405
0,0.012605559118625704,-0.029999999329447746,1.5297950152104277e-06,828972.4144169573,58644.092374871863
-0,0.012605559118625704,-0.029999999329447746,1.5297950152104277e-06,828972.4144169573,58644.092374871863
0,-0.012605559118625704,-0.029999999329447746,1.5297950152104277e-06,828972.4144169573,58644.092374871863
-0,-0.012605559118625704,-0.029999999329447746,1.5297950152104277e-06,828972.4144169573,58644.092374871863
0.0032072345253560653,0.003612109847782108,-0.029999999329447746,1.4847649025806064e-05,826222.29690349381,110895.93452588495
-0.0032072345253560653,0.003612109847782108,-0.029999999329447746,1.4847649025806064e-05,826222.29690349381,110895.93452588495
0.0032072345253560653,-0.003612109847782108,-0.029999999329447746,1.4847649025806064e-05,826222.29690349381,110895.93452588495
-0.0032072345253560653,-0.003612109847782108,-0.029999999329447746,1.4847649025806064e-05,826222.29690349381,110895.93452588495
0.0019055399800295451,0.012558663591298229,-0.029904834946991057,3.2047382511795307e-06,823954.06913286098,53581.578395437413
-0.0019055399800295451,0.012558663591298229,-0.029904834946991057,3.2047382511795307e-06,823954.06913286098,53581.578395437413
0.0019055399800295451,-0.012558663591298229,-0.029904834946991057,3.2047382511795307e-06,823954.06913286098,53581.578395437413
-0.0019055399800295451,-0.012558663591298229,-0.029904834946991057,3.2047382511795307e-06,823954.06913286098,53581.578395437413
0.0038362818748938236,0.012100030169015738,-0.029999999329447746,5.6961605171203401e-06,823335.76288979908,62655.132421315044
-0.0038362818748938236,0.012100030169015738,-0.029999999329447746,5.6961605171203401e-06,823335.76288979908,62655.132421315044
0.0038362818748938236,-0.012100030169015738,-0.029999999329447746,5.6961605171203401e-06,823335.76288979908,62655.132421315044
-0.0038362818748938236,-0.012100030169015738,-0.029999999329447746,5.6961605171203401e-06,823335.76288979908,62655.132421315044
0.0040946640254760636,0.0079417840806762247,-0.029999999329447746,1.471860312590462e-05,820768.6636004789,91465.212632064693
