x_m,y_m,z_m,area_weight_m2,pressure_real_pa,pressure_imag_pa
-0.012684295288761334,0.00040131678353835711,-0.029986326686899475,2.4995697307028436e-06,717661.04441794392,789130.50039784552
-0.012374736568766869,-0.0020808233364847007,-0.029999999999999999,4.9066129738248018e-06,717657.40956324874,789429.48604104982
-0.012166986389192615,0.0036275154143978281,-0.029950725340548458,7.1147135337727368e-06,717676.35295920784,789024.31574583892
-0.012037724436208132,-0.0040476153964918195,-0.029999999999999999,5.9333000836115332e-06,717768.29149864416,789337.95878757013
-0.010713176435085622,0.0068196865001056428,-0.029999999999999999,4.4697550083446249e-06,717614.3640206547,789512.01185003587
-0.010407511490105605,-0.0072783036885884214,-0.029999999999999999,2.898614697594263e-06,717947.42520477902,789131.04417395801
-0.008716779096706399,0.009236220124012982,-0.029999999999999999,9.1782904277802079e-06,717758.62713572336,789742.10395308654
-0.0080166747455018977,-0.0098500216256022528,-0.029999999999999999,5.7676356677816559e-06,717584.55268732563,789675.6388903748
-0.0049102415676371214,-0.0070442033325779727,-0.029999999999999999,1.7839431434337677e-05,718016.48292934592,795552.27618828497
-0.0056099645121947227,0.011393783312487376,-0.029999999999999999,5.1204654681846397e-06,717931.5674220745,789656.93724171352
-0.0048830558719429526,-0.011744244699128249,-0.029820263647323167,6.6993018294543884e-06,717576.63184492907,786902.4396276148
-0.0026843846993392789,0.0014591707135103258,-0.029999999999999999,3.6069516809570233e-05,718504.72049107263,799768.48437095527
-0.0026006433677956851,0.0082268520399332544,-0.029999999999999999,3.2445822205045996e-05,718216.28973648231,795637.57629889413
-0.0021352605932874321,0.012519211724336073,-0.029999999999999999,4.1822440430189102e-06,717963.9782812458,789729.4327102406
-0.0010829848053251845,-0.012653740313102476,-0.029999999999999999,3.92316799037318e-06,717626.24645529757,789342.96949894505
0.0003761336788626574,0.012685888103530071,-0.029981408030259785,4.0179088142124605e-06,717987.85268608131,789504.47241140075
0.00047024585174086566,-0.0040344640227705985,-0.030000000000000002,3.5689911042215013e-05,718898.59772128891,799648.04310406814
0.003709762585232681,0.0057712154395034411,-0.030000000000000002,3.7413599086222974e-05,718324.65554189507,797647.22861389222
0.0031301055714073266,-0.012308226481172857,-0.029999999999999999,7.5071259871416629e-06,718507.34551762755,790057.70569675695
0.0031301055714073253,0.012308226481172857,-0.029999999999999999,1.2722767252501359e-05,718011.70858784998,790228.66353581229
0.0055939065488973226,-0.011410802292458506,-0.029915826381568426,2.986520189105168e-06,717835.83592366718,788883.43242749094
0.006805001138841223,0.01072296411914027,-0.029999999999999999,6.8920551802055716e-06,718121.34343496244,789845.01028165943
0.0076794607935553282,-0.010115131334799691,-0.029999999999999999,3.3318940427008533e-06,718223.41422378819,790229.45588705223
0.0073618664289895556,-0.0042089847065255297,-0.029999999999999999,2.6445379536351784e-05,718135.39031134103,796147.0795173595
0.009236220124012982,0.008716779096706399,-0.029999999999999999,1.1826363991061374e-05,717953.97885207343,790098.61883896915
0.008958221373557021,0.0019414232428523882,-0.029999999999999999,2.7594734045461791e-05,718033.47472166258,795188.31570340495
0.0098206279643233314,-0.0080795433921134179,-0.029830848006415854,7.559019854301073e-06,717757.63897251419,787790.50954107265
0.01135416125221156,-0.0056849532024140833,-0.029999999999999999,3.9088555166022124e-06,717700.95904469735,790120.74383961747
0.011475395130185161,0.0054300146353700165,-0.029999999999999999,4.2878221612620907e-06,717698.14876907959,789607.41662561649
0.012308226481172857,-0.0031301055714073253,-0.029999999999999999,8.7967489461404824e-06,717803.91615970177,790159.27775427897
0.012369911024203407,0.0028392484624383775,-0.029999999999999999,3.2708343117496451e-06,717650.0170819388,789839.34682672692
0.012699999999999999,1.4099832412739487e-18,-0.029999999999999999,3.7426261905132112e-06,717907.43165350542,789937.61424979172
0.0043350119796725078,0.00032031722189019088,-0.030000000000000002,2.587771217610369e-05,718424.83835977945,799242.68774998735
-0.0017579428610235107,-0.0096704498327643794,-0.029999999999999999,1.9144398660999948e-05,717880.54436312628,793999.65277643676
-0.010069240019523454,6.9147243876925416e-05,-0.029999999999999999,1.1578374547748671e-05,717927.93711531442,793474.25008649263
-0.0081344031759750628,-0.0062332555873614616,-0.029999999999999999,9.6037569306122554e-06,717683.66883223003,793195.71983183222
-0.0070548262622266347,-0.0026653424671725921,-0.029999999999999999,2.892134807207267e-05,717983.09087657114,796818.64506104751
0.0041580739883919152,-0.0081671321643917629,-0.029999999999999999,2.2035248848812719e-05,718296.62644013017,795215.73127095413
-0.0072233424568059236,0.0047202001709299689,-0.029999999999999995,2.6430616258883749e-05,718122.36616609548,795574.9962337279
