x_m,y_m,z_m,area_weight_m2,pressure_real_pa,pressure_imag_pa,normal_velocity_real_m_s,normal_velocity_imag_m_s
-0.1999701048105022,-0.11787555851115113,0.19338229228454323,1.5807904715315664e-05,17484.048656365787,3161.9209188604082,49.97973794446127,-3.8488573662724987
-0.19992832072856451,-0.11111634915348453,0.19511711215271937,1.6662918530275444e-05,18904.617417269277,7840.951595279319,54.569352536006704,5.3758892749502287
-0.20000000000000001,-0.10580359683743601,0.19637703451451632,1.6362283812741301e-05,19481.016384156825,10967.297873201382,56.967633741754206,14.183239071258582
-0.19987382661170983,-0.098480913133130107,0.1980766431054731,2.0424275569644977e-05,19764.22353624726,15231.47755707834,56.84009947619581,23.422544554744121
-0.20000000000000001,-0.090772011712525733,0.19964305107257804,2.3227924671903357e-05,19699.680417536601,18717.734502371401,55.32409050613478,29.564838360856722
-0.20000000000000001,-0.082666681620486723,0.20118904863574136,1.7444136813836384e-05,19392.613615867278,21826.452371464209,55.68396370692151,33.869802186946252
-0.19983307644294723,-0.075273967238548511,0.20250920161154443,1.8416265742307833e-05,18645.788372597068,24220.833889031215,48.611442666782992,40.699902301868953
-0.19998214727189342,-0.054804880204953735,0.2053742830218187,1.2618082514974596e-05,16903.882825998546,28131.872633556519,40.235930430786574,41.609472008216713
-0.20000000000000001,-0.043711750034850089,0.20656461150605362,1.4405365738745967e-05,15992.344734776942,29247.124079688219,35.923778121745428,40.787642708598177
-0.19951977141235133,-0.032783731861708007,0.20756616206760875,2.0063977804644586e-05,14176.16933056384,30716.987149169585,30.466187076417057,43.114829617241419
-0.19959228701698492,-0.022379550530939228,0.20800847900325056,1.3940218048623965e-05,13915.206626271156,30840.872780444672,30.159221775598034,39.244568048290709
-0.19948102319771568,-0.012076500221800696,0.20855955682909205,1.3642702782519977e-05,13402.200450821256,31131.608167732156,28.637582393013599,36.779164351861432
-0.19964501864777448,0.00073101668668726176,0.20855926983347273,1.321035486871712e-05,13654.85039549268,30726.825905376481,25.003612844580061,35.086766885740268
-0.20000000000000001,0.011126198357847856,0.20849977418233165,1.4422089143599459e-05,14480.286661450595,30281.415250956408,28.673150859838675,30.050417300936626
-0.19974142704930645,0.022074040541578542,0.20805596851445363,1.2831069895437321e-05,14195.797313586487,30570.171856546778,30.066283802939179,36.249665628286337
-0.20000000000000001,0.032350767326698907,0.20749360674620329,1.643563422544272e-05,15145.118868674042,29844.77810209458,31.09955292400463,37.785126925859984
-0.20000000000000001,0.043711750034850061,0.20656461150605368,1.8996863060753966e-05,15801.571497008972,29305.900558971898,35.087321250947731,39.878922420479491
-0.20000000000000001,0.054051774261796803,0.20546626674534366,1.6409483803936236e-05,16741.481407378749,28218.248826875639,39.113537254303097,41.710102905220879
-0.20000000000000001,0.064008184690156372,0.20418579604128986,1.7792118814548733e-05,17710.633334127298,26727.307086359389,43.871245440619205,41.204785017622996
-0.1998615170252622,0.07452303559703187,0.20254205100530409,2.080707166513851e-05,18503.415372475323,24536.998571226417,48.150187190541487,39.992676023525121
-0.20000000000000001,0.082343017860852782,0.20124767616694061,2.2361589788920069e-05,19404.721880822413,22014.390355569776,54.097738701002726,33.982452867995832
-0.19985239968787474,0.090549629827350125,0.19973352379514303,2.3904644967105324e-05,19730.429334655099,19212.59206241287,56.980838781569112,28.470826714290308
-0.20000000000000001,0.098696682239565084,0.19798706017043474,1.9250550292189787e-05,19908.303779635706,15069.893712808565,59.14575965546743,20.823895102193394
-0.19999999999999912,0.10632581581370711,0.19625047873093215,1.5991285414933908e-05,19509.245958969088,10756.028551874031,57.186017167073018,12.228718251907384
-0.19999999999999038,0.11155734354521893,0.19498265790961436,1.5186241854829593e-05,18855.492386141894,7440.3099049994908,54.455916396314876,5.2628308550041369
-0.19999999995084483,0.1177021658920667,0.19341514269992127,1.652745171555465e-05,17656.745198967368,3282.0338467747988,50.843333716897043,-5.3765427377738018
-0.19998820822727686,-0.12595589220735653,0.19116590248990789,1.2027073581161789e-05,14447.18573073934,-3131.0416083359146,33.521020752295428,-16.977652558342538
-0.19998539063918308,0.12674010076817641,0.19094772106523272,7.4346135818671305e-06,14081.725099254816,-3830.6687762470583,32.843200253265366,-19.478929296390628
-0.19898025681242157,-0.1291847481375035,0.19047564553442514,2.5781184878160177e-06,13192.648571205114,-5308.2090972130773,27.676459973227409,-32.080281444599031
-0.19919788545452038,0.12947862554543826,0.19051244880323009,6.9578077279776728e-06,12909.539307010566,-5383.7717630593743,24.993972686986201,-18.563651890835459
-0.19472558655040637,-0.1297992169059837,0.19238766597939835,1.304268077567806e-05,15184.862144611583,-2348.4639545147834,30.927671774361137,-14.224302688347196
-0.19053687736198491,-0.10872145124060403,0.1993129780860223,3.5296972090000681e-05,16608.700462960584,21629.269189324448,36.35847848155025,30.247875858889834
-0.19080937697591724,-0.10123709881590016,0.20077556742489605,3.7780958831358089e-05,14584.972519300009,26473.441492627884,33.993016943481443,38.873588285869808
-0.18870961663440369,-0.094705438297343542,0.20272537414713149,3.1635879746218112e-05,10548.939910179546,32030.592070390772,26.564573066794441,51.642862845299064
-0.19083026174448828,-0.087903398848728498,0.20326034886082917,3.6645656708845729e-05,10299.742271340185,32838.554930929364,26.689851550339579,53.013969342649133
-0.1904751916771914,-0.080900692083684278,0.20451095902110558,3.4538676761606906e-05,7516.0356194354918,35569.149219028594,20.397980593454125,57.144640419780096
-0.19084389770634214,-0.071090306665871947,0.20582267523826356,2.2609413886199561e-05,4896.5028543643921,37660.462182698204,16.562132019369439,57.745973666640708
-0.18989048337351788,-0.060426473309817451,0.20736785117293938,2.7511458842809242e-05,351.34265686803508,40106.13013570301,10.832036359940615,62.142738061114606
-0.19017478362763141,-0.05061529034763404,0.20827493291270191,2.9200964105303877e-05,-1459.8510949051756,40675.124646803284,8.2435324147474933,63.528979757523729
-0.19001647961361234,-0.040326183187907608,0.20909926393551403,2.334025318830553e-05,-3786.7963231566123,41043.929385611518,5.008126458468892,61.693887839345535
-0.19020543394879191,-0.030554517965405759,0.20960871435132952,2.2907511783082038e-05,-4695.3079472094842,40978.718230270148,3.7741809644272211,60.093276335851655
-0.1905743412047772,-0.018690287301549504,0.20991888375629292,3.0537894832995255e-05,-4820.0304616683015,40634.350917506563,3.6796461038007351,56.323696608722656
-0.19055911679250598,-0.0072831409600858064,0.21003124035694698,3.0848664797004711e-05,-5326.9505864394241,40493.154433963246,2.9058475486626509,55.962931128942444
-0.19032776264481535,0.0029126179439628512,0.21006508570355356,2.3943932221619225e-05,-5886.3852086822262,40542.141854655194,2.7516661166218612,56.280208504098979
-0.1911987730920422,0.014438873249451962,0.2098522545536704,2.5905752722906209e-05,-3763.4736309189198,40052.942514430797,2.9630606325909334,56.24638296518706
-0.19027321961014942,0.024581760042834737,0.20980256696109148,2.4582141780434584e-05,-5105.3933321481909,40880.370636798631,5.0686585815414311,58.23705208833605
-0.1903277038551415,0.03652931443187029,0.20925944933581198,2.4048798662679022e-05,-3792.3238161535751,40814.373189430844,4.2970363927593853,59.989883017721375
-0.19011071776846281,0.046626131291280494,0.2086210989274597,2.7302929225468653e-05,-2649.2989291409899,40651.648819297014,3.6328214970999744,62.795672900883687
-0.19111512714882944,0.055999422488563579,0.20753099744183698,3.3062578705473749e-05,1310.7738451505536,39487.304026105216,10.842388884978172,61.459505108591117
-0.19047619047619047,0.066005392537648339,0.20659105218829482,2.3795697298335312e-05,2812.1276659385226,38832.461719877654,12.302123834592026,61.078578504828627
-0.19011775897247879,0.075494899067016702,0.20543948429331088,3.9204779556409252e-05,5221.8031420202042,37473.901618832715,19.189250049780036,58.406967147498932
-0.19039439156849183,0.083530902555774944,0.20413704030472343,3.5238890184878349e-05,8259.2180760742376,34809.761483146111,20.972364155603962,56.646614207496498
-0.1900579539606648,0.091248722164993884,0.20293405283751695,3.901812259410596e-05,10533.806460684631,32352.18692138901,26.189778784533882,50.830441334616722
-0.19036392429308097,0.09894663186401445,0.20138800277387137,3.2366934105324322e-05,13505.922939496068,28253.242640121138,32.316215530388618,43.611360380764609
-0.1909099934984152,0.10539689822328163,0.19987783582946178,2.7956497290199913e-05,15835.910168172797,23664.442544607289,35.704553276407147,35.314564169348145
-0.19108031410475973,0.11080841041745219,0.19864326329535056,2.6146420654405606e-05,17218.0742230213,19481.301114227481,36.147995619049077,28.315844022076085
-0.19011476794951707,-0.1152177374501293,0.19800029188476087,3.7299005107721026e-05,17970.327694599397,16606.429714901624,37.8566091475939,19.727638022360573
-0.19039630097804561,0.11609542710411706,0.1976888541363655,3.1385960125698129e-05,18102.394924734923,15635.129059446408,37.642086875798427,19.088772159982717
-0.18967025777588387,0.12201773244156307,0.19655006661806473,3.7340504558164772e-05,18601.882115515655,10310.007638133096,35.964726488486662,8.4040623110518826
-0.18874446070765441,-0.12999996526044511,0.19489847254997406,2.2638671569348857e-05,17432.635552133219,1649.8738473345295,35.233194024413471,-5.1916874348394693
-0.18826717708983973,0.12999996747881057,0.19509444422178884,2.8225741244948486e-05,17599.564289277019,1997.4577229301335,35.495548609281208,-3.5592931473900578
-0.18861480901867222,-0.12249338477059733,0.19686223461149366,4.059008964932948e-05,18703.627840071167,10656.046952960836,35.927440567913855,7.9375843135421258
-0.18158455791088321,-0.12355528241065734,0.19935506709872586,4.0679824263834068e-05,18768.64712253942,14895.921020226828,35.561546878926215,14.607872933372137
-0.18161739844088998,-0.12999999838630183,0.19782482965802017,1.458676066965996e-05,19305.135363426198,6022.6767427838167,38.16834666159501,-0.091280089591808958
