x_m,y_m,z_m,area_weight_m2,pressure_real_pa,pressure_imag_pa,normal_velocity_real_m_s,normal_velocity_imag_m_s
-0.1999701048105022,-0.11787555851115113,0.19338229228454323,1.5807904715315664e-05,9149.8228024082673,20820.352082733134,51.194814476740945,56.115199133058809
-0.19992832072856451,-0.11111634915348453,0.19511711215271937,1.6662918530275444e-05,7118.842786155612,23132.872872251864,49.192533578782637,63.016036902509171
-0.20000000000000001,-0.10580359683743601,0.19637703451451632,1.6362283812741301e-05,5672.4176925168085,24681.345277464952,46.672912266084822,68.604878812639427
-0.19987382661170983,-0.098480913133130107,0.1980766431054731,2.0424275569644977e-05,3623.6794768317745,26739.198808733207,42.76838110047612,72.789826887234867
-0.20000000000000001,-0.090772011712525733,0.19964305107257804,2.3227924671903357e-05,1781.8434230345135,28566.231607679532,38.748999275469906,74.158722537192602
-0.20000000000000001,-0.082666681620486723,0.20118904863574136,1.7444136813836384e-05,22.563728826622814,30301.272756668241,36.66017366090766,76.283823252665456
-0.19983307644294723,-0.075273967238548511,0.20250920161154443,1.8416265742307833e-05,-1528.8320427974338,31742.060563277224,30.855773742207646,75.867064051200387
-0.19998214727189342,-0.054804880204953735,0.2053742830218187,1.2618082514974596e-05,-4602.4219388173333,34855.560627053754,23.451345436678874,69.030000816618454
-0.20000000000000001,-0.043711750034850089,0.20656461150605362,1.4405365738745967e-05,-5802.5475176887685,36132.916815586555,20.358216558818548,65.155102910422968
-0.19951977141235133,-0.032783731861708007,0.20756616206760875,2.0063977804644586e-05,-7247.716469593066,37283.353496381438,17.439709629718319,64.449024794028574
-0.19959228701698492,-0.022379550530939228,0.20800847900325056,1.3940218048623965e-05,-7696.9299643929035,37919.428495346845,16.853627850249882,60.538212752390351
-0.19948102319771568,-0.012076500221800696,0.20855955682909205,1.3642702782519977e-05,-8150.6141993415522,38369.30949081399,15.982087239159206,57.281252218766291
-0.19964501864777448,0.00073101668668726176,0.20855926983347273,1.321035486871712e-05,-8062.2038917969758,38460.813026400887,14.199215301953066,53.705189548937241
-0.20000000000000001,0.011126198357847856,0.20849977418233165,1.4422089143599459e-05,-7584.0455363373012,38229.017244139424,15.811386756062404,50.1499495499963
-0.19974142704930645,0.022074040541578542,0.20805596851445363,1.2831069895437321e-05,-7533.3552062223616,37883.177403568967,16.902530559463866,57.440142151033292
-0.20000000000000001,0.032350767326698907,0.20749360674620329,1.643563422544272e-05,-6709.5204621623552,37137.669821580894,17.478917889340419,59.324651339018502
-0.20000000000000001,0.043711750034850061,0.20656461150605368,1.8996863060753966e-05,-5861.4979836825887,36143.77659718231,20.150325274372875,63.804697536976555
-0.20000000000000001,0.054051774261796803,0.20546626674534366,1.6409483803936236e-05,-4703.675533615703,34943.160794455973,22.882330453984743,68.299542432323676
-0.20000000000000001,0.064008184690156372,0.20418579604128986,1.7792118814548733e-05,-3336.0638038130733,33564.246360676872,26.236878765926377,71.213367436452842
-0.1998615170252622,0.07452303559703187,0.20254205100530409,2.080707166513851e-05,-1690.7887030399563,31878.263801279954,30.291449814979512,74.467245828724558
-0.20000000000000001,0.082343017860852782,0.20124767616694061,2.2361589788920069e-05,-30.173567172673593,30361.177371937967,35.537239153147453,74.607197853622822
-0.19985239968787474,0.090549629827350125,0.19973352379514303,2.3904644967105324e-05,1635.9570869754514,28694.290222460382,39.860055794040051,74.267773251101346
-0.20000000000000001,0.098696682239565084,0.19798706017043474,1.9250550292189787e-05,3751.4680601715222,26641.968204207664,44.501425234998784,72.80184396290278
-0.19999999999999912,0.10632581581370711,0.19625047873093215,1.5991285414933908e-05,5806.5531913788227,24539.442398349944,47.402184122230764,67.641150447345865
-0.19999999999999038,0.11155734354521893,0.19498265790961436,1.5186241854829593e-05,7299.6764330918004,22933.296412054951,49.138629750713271,62.786049021021753
-0.19999999995084483,0.1177021658920667,0.19341514269992127,1.652745171555465e-05,9119.0268919613536,20875.428504070085,52.190074799462103,56.021981056214443
-0.19998820822727686,-0.12595589220735653,0.19116590248990789,1.2027073581161789e-05,11780.53578392451,17502.453406903336,48.189872533402742,38.05124473350822
-0.19998539063918308,0.12674010076817641,0.19094772106523272,7.4346135818671305e-06,12065.882787431685,17111.454654414199,50.13566306620654,37.506832454060586
-0.19898025681242157,-0.1291847481375035,0.19047564553442514,2.5781184878160177e-06,12686.987548877743,16312.105747465877,62.322599488006688,35.880257243429277
-0.19919788545452038,0.12947862554543826,0.19051244880323009,6.9578077279776728e-06,12730.98315958274,16145.078203055209,44.311173040981537,30.503446452993231
-0.19472558655040637,-0.1297992169059837,0.19238766597939835,1.304268077567806e-05,11547.647387735906,17937.530526960883,43.881034002578836,35.918568657701243
-0.19053687736198491,-0.10872145124060403,0.1993129780860223,3.5296972090000681e-05,1371.9804359607076,27592.659823170667,26.119255048652196,57.468252213199563
-0.19080937697591724,-0.10123709881590016,0.20077556742489605,3.7780958831358089e-05,-1254.9821867496316,29501.880598403262,22.956039172205674,61.96373811206989
-0.18870961663440369,-0.094705438297343542,0.20272537414713149,3.1635879746218112e-05,-4684.723493006878,31589.182454316917,18.342069291372162,69.503863530646711
-0.19083026174448828,-0.087903398848728498,0.20326034886082917,3.6645656708845729e-05,-5482.2282469435113,32390.166549542202,17.869660748600904,70.635129904097766
-0.1904751916771914,-0.080900692083684278,0.20451095902110558,3.4538676761606906e-05,-7672.6036914980759,33762.953628473311,13.9243939359904,71.247164692794456
-0.19084389770634214,-0.071090306665871947,0.20582267523826356,2.2609413886199561e-05,-9807.4971972854364,35252.162041033785,11.070170219037379,69.330577466908665
-0.18989048337351788,-0.060426473309817451,0.20736785117293938,2.7511458842809242e-05,-12721.741604532153,36909.802559362804,8.2413076845309323,72.415415707293604
-0.19017478362763141,-0.05061529034763404,0.20827493291270191,2.9200964105303877e-05,-14107.04261939748,37956.440255790774,6.5362871356631027,73.163529812083212
-0.19001647961361234,-0.040326183187907608,0.20909926393551403,2.334025318830553e-05,-15630.33267065785,38927.463374434032,4.837116781982953,71.142400199096684
-0.19020543394879191,-0.030554517965405759,0.20960871435132952,2.2907511783082038e-05,-16393.844034060552,39602.491119268874,4.0985776694147216,69.513501687835713
-0.1905743412047772,-0.018690287301549504,0.20991888375629292,3.0537894832995255e-05,-16776.110836402408,40144.819520326368,4.1633187302366252,66.880046142084979
-0.19055911679250598,-0.0072831409600858064,0.21003124035694698,3.0848664797004711e-05,-17156.770155454422,40449.31129356254,3.8297051888434543,66.7906583627515
-0.19032776264481535,0.0029126179439628512,0.21006508570355356,2.3943932221619225e-05,-17424.817061514859,40521.627903508874,3.6341469067808028,66.690820142218911
-0.1911987730920422,0.014438873249451962,0.2098522545536704,2.5905752722906209e-05,-16354.002987357702,40171.025113555341,3.7870395297853321,66.398195128410961
-0.19027321961014942,0.024581760042834737,0.20980256696109148,2.4582141780434584e-05,-16727.841210213119,39926.563938376974,4.5584852689206325,67.851632600110776
-0.1903277038551415,0.03652931443187029,0.20925944933581198,2.4048798662679022e-05,-15748.234074691367,39162.990378460338,4.5883587796788277,69.40760056715078
-0.19011071776846281,0.046626131291280494,0.2086210989274597,2.7302929225468653e-05,-14784.201688324087,38328.490359800191,4.5306582481997317,71.878576099105359
-0.19111512714882944,0.055999422488563579,0.20753099744183698,3.3062578705473749e-05,-12503.952502782366,37170.728933000602,8.0928954082993165,72.161189377957001
-0.19047619047619047,0.066005392537648339,0.20659105218829482,2.3795697298335312e-05,-11156.193654481905,36039.794051232559,9.0610405277826391,71.64718467486496
-0.19011775897247879,0.075494899067016702,0.20543948429331088,3.9204779556409252e-05,-9297.0612190697102,34748.153845817258,12.940589026385183,71.530782467538387
-0.19039439156849183,0.083530902555774944,0.20413704030472343,3.5238890184878349e-05,-7011.0417307849539,33302.516560945718,14.82210640602594,71.525741629887648
-0.1900579539606648,0.091248722164993884,0.20293405283751695,3.901812259410596e-05,-5003.0856064805148,31936.178550021443,17.992324882804066,68.472964145490891
-0.19036392429308097,0.09894663186401445,0.20138800277387137,3.2366934105324322e-05,-2298.6336661267114,30168.853112437529,22.143144052287884,65.661332888461089
-0.1909099934984152,0.10539689822328163,0.19987783582946178,2.7956497290199913e-05,292.04205284208808,28378.741172830098,24.880616878095385,60.70087840552074
-0.19108031410475973,0.11080841041745219,0.19864326329535056,2.6146420654405606e-05,2410.8224758302708,26787.157356491982,26.309120139582461,55.906026264935406
-0.19011476794951707,-0.1152177374501293,0.19800029188476087,3.7299005107721026e-05,3817.5903076170534,25715.635658128329,29.380823378400272,51.674148849199263
-0.19039630097804561,0.11609542710411706,0.1976888541363655,3.1385960125698129e-05,4254.5803917257053,25334.780478507368,29.629930836678426,51.351520179139364
-0.18967025777588387,0.12201773244156307,0.19655006661806473,3.7340504558164772e-05,6576.6171638469004,23378.470784765424,31.048934841290063,43.722372257093667
-0.18874446070765441,-0.12999996526044511,0.19489847254997406,2.2638671569348857e-05,10008.917110383638,20068.872819567052,39.277119202726844,40.70370616915983
-0.18826717708983973,0.12999996747881057,0.19509444422178884,2.8225741244948486e-05,9870.585300149276,20231.149116563312,38.354946502312856,41.235967036570123
-0.18861480901867222,-0.12249338477059733,0.19686223461149366,4.059008964932948e-05,6446.5215898604902,23560.229111380406,31.590999754348612,43.831234186076983
-0.18158455791088321,-0.12355528241065734,0.19935506709872586,4.0679824263834068e-05,4703.9286565321745,25325.18472267815,29.084202292529859,47.37288049739108
-0.18161739844088998,-0.12999999838630183,0.19782482965802017,1.458676066965996e-05,8318.660549468992,22334.460840304015,38.172554844987076,44.886440643855309
-0.18082052775595045,0.12968802625739101,0.19821598393153467,2.339133306509016e-05,7893.5759401700125,22755.939574561748,38.142197882727487,47.751369819783875
-0.18113130929771079,-0.10456174561181,0.20348214676268364,3.061405206561493e-05,-4785.6308889697357,31262.611151877663,16.063994812977747,68.686120646700843
-0.18123879842227203,-0.098375319445492132,0.20457196715789441,2.7754898707170269e-05,-7345.1186733540944,32599.098833324002,12.765765677682218,72.175609580050704
-0.18063408330742317,-0.091749185706843372,0.20585459727539238,3.074741927235074e-05,-10284.326515578436,33973.529829038729,7.7294091989726601,75.928996606777559
-0.18121640117655327,-0.084411028128250978,0.20678866220225184,3.679348445836682e-05,-12512.106174556702,35101.553608818147,5.5972314528327747,77.647157896663288
-0.18101110139384116,-0.076919861094231171,0.20783188796777596,3.343419865737689e-05,-15048.048043581859,36215.933894883958,1.3442984301184846,79.567502049521039
-0.18095238095238098,-0.06791336898418486,0.20886879907072214,2.7602762866826707e-05,-17590.711140693107,37345.510130796778,-2.4555209043158088,81.085634726470715
-0.18132483999245372,-0.0588372503278684,0.20964883525145925,2.5906082777024011e-05,-19481.148104029489,38293.102378209529,-3.9552930584883499,80.210633509501349
-0.18090353885639815,-0.049078988788496009,0.21048177151398653,2.226134828687315e-05,-21742.028708414655,39201.694651296202,-7.3995961679676645,80.454496933494184
-0.18074761458739338,-0.038430394965723855,0.21107195694248465,2.6912034928969157e-05,-23490.833569134764,39988.395364555334,-9.6546467605515218,83.053989950539219
-0.18128934427387225,-0.027813774721883951,0.21128733937885233,2.559269551102963e-05,-24299.799197266206,40549.25539205964,-9.3169788202629427,80.918472454202615
-0.18124972529588704,-0.017472284402056067,0.21139895291382521,3.1511628466951457e-05,-25161.442237810181,40924.601586440476,-10.595339435455127,82.057717479812339
