x_m,y_m,z_m,area_weight_m2,pressure_real_pa,pressure_imag_pa
-0.012684295288761334,0.00040131678353835711,-0.029986326686899475,2.4995697307028436e-06,812794.29399283358,71451.374194588483
-0.012374736568766869,-0.0020808233364847007,-0.029999999999999999,4.9066129738248018e-06,812450.2626158559,72239.230521056365
-0.012166986389192615,0.0036275154143978281,-0.029950725340548458,7.1147135337727368e-06,813408.03571002022,71468.967956128748
-0.012037724436208132,-0.0040476153964918195,-0.029999999999999999,5.9333000836115332e-06,815450.6215949998,70847.207776259893
-0.010713176435085622,0.0068196865001056428,-0.029999999999999999,4.4697550083446249e-06,811577.15352908429,74445.066931736685
-0.010407511490105605,-0.0072783036885884214,-0.029999999999999999,2.898614697594263e-06,820314.09571208665,68375.064231186319
-0.008716779096706399,0.009236220124012982,-0.029999999999999999,9.1782904277802079e-06,815358.45463622105,74344.117408043967
-0.0080166747455018977,-0.0098500216256022528,-0.029999999999999999,5.7676356677816559e-06,810365.84221362032,74437.97313230217
-0.0049102415676371214,-0.0070442033325779727,-0.029999999999999999,1.7839431434337677e-05,822417.47348425526,101294.93854095442
-0.0056099645121947227,0.011393783312487376,-0.029999999999999999,5.1204654681846397e-06,820149.6368371126,72709.21706891233
-0.0048830558719429526,-0.011744244699128249,-0.029820263647323167,6.6993018294543884e-06,809771.83893222059,59945.90748928221
-0.0026843846993392789,0.0014591707135103258,-0.029999999999999999,3.6069516809570233e-05,835937.50768347923,118273.51225732468
-0.0026006433677956851,0.0082268520399332544,-0.029999999999999999,3.2445822205045996e-05,827861.99901929218,100022.94762547199
-0.0021352605932874321,0.012519211724336073,-0.029999999999999999,4.1822440430189102e-06,820872.9749750644,72319.505341957789
-0.0010829848053251845,-0.012653740313102476,-0.029999999999999999,3.92316799037318e-06,810798.96370890772,71344.411899545506
0.0003761336788626574,0.012685888103530071,-0.029981408030259785,4.0179088142124605e-06,821534.35241204547,71062.421872405452
0.00047024585174086566,-0.0040344640227705985,-0.030000000000000002,3.5689911042215013e-05,846593.57849671447,114594.47453844955
0.003709762585232681,0.0057712154395034411,-0.030000000000000002,3.7413599086222974e-05,830825.47848356713,110103.07587943888
0.0031301055714073266,-0.012308226481172857,-0.029999999999999999,7.5071259871416629e-06,834221.50459576142,65829.774229372983
0.0031301055714073253,0.012308226481172857,-0.029999999999999999,1.2722767252501359e-05,822210.30669977237,74786.170862515253
0.0055939065488973226,-0.011410802292458506,-0.029915826381568426,2.986520189105168e-06,816256.7272064992,66874.038559009525
0.006805001138841223,0.01072296411914027,-0.029999999999999999,6.8920551802055716e-06,824505.0729509315,70806.366560023205
0.0076794607935553282,-0.010115131334799691,-0.029999999999999999,3.3318940427008533e-06,826965.76827463997,70874.0429276949
0.0073618664289895556,-0.0042089847065255297,-0.029999999999999999,2.6445379536351784e-05,824966.37358118873,103144.28012417583
0.009236220124012982,0.008716779096706399,-0.029999999999999999,1.1826363991061374e-05,820019.3191030618,74218.78169102181
0.008958221373557021,0.0019414232428523882,-0.029999999999999999,2.7594734045461791e-05,821844.50882365264,98822.874537953307
0.0098206279643233314,-0.0080795433921134179,-0.029830848006415854,7.559019854301073e-06,814167.87573734554,62667.537600717384
0.01135416125221156,-0.0056849532024140833,-0.029999999999999999,3.9088555166022124e-06,812588.82510793582,75278.568009824303
0.011475395130185161,0.0054300146353700165,-0.029999999999999999,4.2878221612620907e-06,812533.31426104344,73230.128001266232
0.012308226481172857,-0.0031301055714073253,-0.029999999999999999,8.7967489461404824e-06,815373.05394253752,74892.073931314706
0.012369911024203407,0.0028392484624383775,-0.029999999999999999,3.2708343117496451e-06,811258.66091880272,75013.913812411847
0.012699999999999999,1.4099832412739487e-18,-0.029999999999999999,3.7426261905132112e-06,818343.12266854581,73314.907097917006
0.0043350119796725078,0.00032031722189019088,-0.030000000000000002,2.587771217610369e-05,833277.07582952408,116827.18270478395
-0.0017579428610235107,-0.0096704498327643794,-0.029999999999999999,1.9144398660999948e-05,818042.45098350942,93165.418676395158
-0.010069240019523454,6.9147243876925416e-05,-0.029999999999999999,1.1578374547748671e-05,820290.07311641122,91665.568040585698
-0.0081344031759750628,-0.0062332555873614616,-0.029999999999999999,9.6037569306122554e-06,813183.42337707849,91291.688330081524
-0.0070548262622266347,-0.0026653424671725921,-0.029999999999999999,2.892134807207267e-05,821739.04734573443,108146.21147999653
0.0041580739883919152,-0.0081671321643917629,-0.029999999999999999,2.2035248848812719e-05,829503.63559665857,96433.012967847346
-0.0072233424568059236,0.0047202001709299689,-0.029999999999999995,2.6430616258883749e-05,825603.10250035988,100887.88615947496
